date,price_close,supply,subsidy_cumulative,fees_cumulative,realized_cap,realized_price,mvrv,supply_in_profit,coindays_destroyed_cumulative,lth_supply,sth_supply,lth_transfer_volume_cumulative,lth_realized_price,sth_realized_price,lth_realized_profit_cumulative,lth_realized_loss_cumulative,sth_realized_profit_cumulative,sth_realized_loss_cumulative,hash_rate,difficulty,subsidy_average_24h,addr_count,addrs_over_100k_sats_addr_count,addrs_over_1m_sats_addr_count,addrs_over_10m_sats_addr_count,utxos_over_1y_old_supply,utxos_over_1y_old_transfer_volume_cumulative,utxos_over_2y_old_supply,utxos_over_2y_old_transfer_volume_cumulative,utxos_over_3y_old_supply,utxos_over_3y_old_transfer_volume_cumulative,utxos_over_4y_old_supply,utxos_over_4y_old_transfer_volume_cumulative,utxos_over_5y_old_supply,utxos_over_5y_old_transfer_volume_cumulative,utxos_over_10y_old_supply,utxos_over_10y_old_transfer_volume_cumulative
2012-01-22,6.79,8170398.84204106,8170548.84204106,3394.20441478,42289903.03,5.17,1.313346,5867168.64145292,1484726459.9811068,5128589.01986066,3041809.8221804,2200059.91124164,5.4,4.79,16466926.37,1631521.74,39483659.03,30852733.18,8906031528888.018,1307728.3606040676,49.99840768,576164.0,283661.0,245175.0,159444.0,2509933.80030941,639706.50002678,1157562.11,157075.49,61615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-23,6.52,8178898.67363629,8179048.67363629,3399.16439903,42355676.01,5.17,1.261122,5736475.53640339,1485840089.788291,5134432.15969164,3044466.51394465,2200790.55771253,5.4,4.79,16467783.11,1634977.68,39525676.64,30882096.53,11246302587573.92,1307728.3606040676,49.9990272,577003.0,284462.0,245869.0,160022.0,2512719.52030941,639707.55002678,1160062.11,157075.49,64865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-24,6.55,8185847.56325165,8185997.56325165,3408.9142882,42425997.07,5.18,1.264479,5818895.03165498,1487476125.18646,5137799.38054368,3048048.18270797,2202372.04554275,5.4,4.8,16469773.2,1639351.42,39578593.43,30907466.47,9036046587703.9,1307728.3606040676,49.9920128,577569.0,285023.0,246284.0,160183.0,2513785.66128721,639707.55002678,1163212.11,157075.49,74515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-25,6.31,8193247.34414703,8193397.34414703,3416.59004743,42490519.26,5.18,1.218147,5483098.69844247,1489483441.9421325,5140869.76904916,3052377.57509787,2203575.8529451,5.41,4.8,16472931.33,1643374.84,39651624.07,30963205.2,9686121881783.318,1307728.3606040676,49.99819776,578282.0,285676.0,246723.0,160544.0,2514703.70128721,639917.91002678,1166012.11,157075.49,83415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-26,5.5,8200146.65061203,8200296.65061203,3425.54162722,42481323.1,5.18,1.061776,5070728.21021527,1492851137.666128,5145563.85941825,3054582.79119378,2208369.387055,5.41,4.79,16479074.25,1687682.38,39689300.99,31014965.74,8971039058295.959,1307728.3606040676,49.99497216,578779.0,286172.0,247094.0,160705.0,2521725.83128721,640918.85002678,1169262.11,157075.49,87465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-27,5.88,8207195.24223045,8207345.24223045,3448.53708944,42463878.33,5.17,1.137331,5221628.8919522,1494535864.8156044,5148620.22326656,3058575.01896389,2209439.62780263,5.41,4.77,16480669.81,1695209.87,39735637.2,31113409.52,9166061646519.783,1307728.3606040676,49.99001088,579211.0,286588.0,247387.0,161205.0,2523052.53128721,641168.90002678,1171612.11,157075.49,92065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-28,4.91,8214442.94288381,8214592.94288381,3457.62220524,42372927.37,5.15,0.953398,5024961.42413812,1496566832.211989,5153640.02823248,3060802.91465133,2211138.28826581,5.41,4.72,16481603.36,1706972.68,39743897.06,31238564.04,9621114352375.375,1307728.3606040676,49.98446592,579785.0,287146.0,247760.0,161506.0,2524222.9092149,641323.90209909,1174012.11,157075.49,96515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-29,5.5,8222791.75104146,8222941.75104146,3678.13152581,42389654.42,5.15,1.067961,5179043.64987369,1498190046.2430756,5159394.1074989,3063397.64354256,2212167.54103132,5.41,4.71,16482380.03,1713299.28,39787435.35,31306998.97,10856257411126.27,1307728.3606040676,49.99286272,579350.0,286694.0,247168.0,161429.0,2527801.6192149,641423.95209909,1176912.11,157075.49,101615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-30,5.58,8231391.41143302,8231541.41143302,3707.25049455,42392210.49,5.15,1.083495,5282578.4157503,1499449050.881182,5169410.28592339,3061981.12550963,2213295.30907792,5.42,4.68,16485759.53,1716846.87,39804654.5,31368869.9,11246302587573.92,1307728.3606040676,49.99803904,580205.0,287324.0,247598.0,161713.0,2528933.77680744,642024.05209909,1179812.11,157075.49,106365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-31,5.3,8238891.34443302,8239041.34443302,3714.43563776,42368431.67,5.14,1.031128,5142303.14416414,1501261225.8200543,5171876.16928594,3067015.17514708,2215896.50515061,5.42,4.67,16487137.95,1741345.44,39843066.55,31449901.49,9816136940599.201,1307728.3606040676,49.99955456,580957.0,288152.0,248257.0,162223.0,2533876.78680744,642024.05209909,1180912.11,157075.49,111565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-01,5.88,8245941.10632214,8246091.10632214,3719.18636834,42395011.08,5.14,1.143969,5470401.99074899,1503414163.1790617,5174426.27870145,3071514.82762069,2217756.35349672,5.42,4.66,16487528.65,1748983.63,39916476.32,31528619.28,9166061646519.783,1307728.3606040676,49.9983104,581563.0,288800.0,248751.0,162579.0,2544702.91680744,642024.05209909,1182362.11,157075.49,115865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-02,6.28,8253890.94315441,8254040.94315441,3730.77419709,42482713.79,5.14,1.22179,5826845.9054365,1505050476.5235746,5177456.37171323,3076434.57144118,2219264.97029577,5.42,4.68,16491871.27,1754529.85,39982264.11,31554087.69,10401204705270.678,1307728.3606040676,49.99848448,582249.0,289501.0,249303.0,162951.0,2546000.07680744,642734.27209909,1183812.11,157075.49,120715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-03,6.3,8261790.7846608,8261940.7846608,3737.68009361,42567463.25,5.15,1.223301,5875081.37022395,1506368511.7760863,5182891.76805912,3078899.01660168,2220176.35720862,5.42,4.69,16492160.62,1761131.53,40046993.53,31576821.77,10336197175862.736,1307728.3606040676,49.9990016,582907.0,289934.0,249480.0,163452.0,2551435.68680744,642734.27209909,1187162.11,157075.49,126149.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-04,5.94,8269640.75849937,8269790.75849937,3746.36548944,42642567.84,5.15,1.153398,5376553.20739856,1508308357.390647,5206502.49186355,3063138.26663582,2222589.3587391,5.43,4.69,16499625.84,1772844.27,40104675.58,31604624.0,10767475452955.783,1379647.4392142936,49.99983104,583075.0,290143.0,249658.0,163641.0,2554466.68146251,643790.91209909,1190562.11,157075.49,130999.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-05,5.6,8276740.75849937,8276890.75849937,3750.62582035,42659153.5,5.15,1.087379,5207223.02299761,1509434199.4762511,5209704.34170705,3067036.41679232,2223577.33932078,5.43,4.68,16502063.89,1777012.16,40126694.67,31649902.57,9807318406195.396,1379647.4392142936,50.0,583417.0,290569.0,249975.0,163918.0,2556512.26338774,643845.91209909,1205329.91,157075.49,135999.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-06,5.6,8284040.75849937,8284190.75849937,3754.91637867,42625675.84,5.14,1.089494,5255000.39306917,1511289935.589612,5214154.42150652,3069886.33699285,2227827.07585697,5.42,4.67,16502581.56,1817518.86,40151416.13,31708905.56,10150231637181.248,1379647.4392142936,50.0,583676.0,290880.0,250185.0,164064.0,2559258.94338774,643845.91209909,1208679.91,157075.49,141199.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-07,5.69,8290890.75599937,8291040.75599937,3761.55712721,42635512.71,5.14,1.107004,5341875.92454599,1512955884.9327164,5219242.05249594,3071648.70350343,2229958.42936771,5.42,4.66,16507795.98,1822248.84,40170443.0,31757184.21,9395822529012.371,1379647.4392142936,49.99997952,584024.0,291229.0,250395.0,164094.0,2562963.71338774,644345.91209909,1210579.91,157075.49,147549.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-08,5.87,8298140.75599937,8298290.75599937,3766.67156136,42661570.91,5.14,1.142023,5472731.52815101,1514165594.68019,5223522.18649735,3074618.56950202,2230279.3635101,5.42,4.66,16507809.8,1823584.9,40192008.71,31792781.26,10013066344786.906,1379647.4392142936,50.0,584775.0,291953.0,250907.0,164456.0,2565808.37338774,644345.91209909,1214479.91,157075.49,152199.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-09,5.89,8305390.75599937,8305540.75599937,3774.09003076,42702885.44,5.14,1.145914,5563401.8893732,1514945741.677981,5227063.74522151,3078327.01077786,2230840.20177988,5.42,4.66,16507816.3,1827404.59,40212212.97,31810055.33,9944483698589.736,1379647.4392142936,50.0,585722.0,292798.0,251611.0,164939.0,2569349.80338774,644345.96209909,1217279.47,157075.49,157599.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-10,5.88,8312290.75599937,8312440.75599937,3778.26464839,42714875.82,5.13,1.146199,5571380.08939697,1517180548.3504846,5227619.74937915,3084671.00662022,2235024.10775011,5.41,4.67,16509714.21,1868516.2,40239514.2,31826740.77,9601570467603.885,1379647.4392142936,50.0,586054.0,293030.0,251725.0,164998.0,2579583.76338774,644345.96209909,1219779.47,157075.49,162899.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-11,5.5,8319790.61839413,8319940.61839413,3782.17608022,42822609.07,5.14,1.070039,5150746.04779853,1530610541.8892741,5213125.20066989,3106665.41772424,2254096.80414987,5.43,4.67,16607001.36,1883873.12,40256841.52,31860526.81,10287396929575.59,1379647.4392142936,49.99908352,586146.0,293190.0,251759.0,164875.0,2566563.47338774,661931.83209909,1222079.47,157325.49,168849.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-12,5.67,8327690.58989413,8327840.58989413,3786.04327374,42856785.47,5.14,1.103113,5368563.52437488,1532025595.190611,5215677.27840279,3112013.31149134,2256450.28434942,5.43,4.66,16614033.08,1889053.83,40269111.98,31884455.2,10836058099152.955,1379647.4392142936,49.9998208,586454.0,293567.0,251991.0,164948.0,2570803.76338774,662355.90209909,1224329.47,157325.49,173799.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-13,5.79,8334540.58989413,8334690.58989413,3791.29639175,42586570.12,5.1,1.135294,5558150.98402059,1544538920.497984,5175404.41536896,3159136.17452517,2301707.85125105,5.36,4.69,16615050.56,2211441.75,40311474.82,31914368.96,9601570467603.885,1379647.4392142936,50.0,586828.0,293863.0,252185.0,164977.0,2573494.14156749,662535.90209909,1226579.47,157325.49,178549.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-14,4.89,8341440.57589413,8341590.57589413,3806.77035626,42385213.37,5.08,0.962598,4981612.57267935,1563048245.8475556,5149756.60150813,3191683.974386,2330471.21405431,5.3,4.71,16623315.78,2525525.95,40662927.71,32196437.81,9464405175209.543,1379647.4392142936,49.9998976,587290.0,294291.0,252402.0,165120.0,2578031.49156749,663810.91209909,1229579.47,157525.49,183999.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-15,4.69,8348140.56808977,8348290.56808977,3812.87072033,42317013.95,5.06,0.926877,4726718.21198175,1564808938.7656446,5154116.68624074,3194023.88184903,2331857.59215757,5.3,4.68,16625103.02,2535311.76,40695238.98,32321735.92,9532987821406.713,1379647.4392142936,49.99994368,588278.0,295015.0,253017.0,165502.0,2582445.30156749,664165.91209909,1232316.1,157525.49,189399.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-16,4.51,8355040.43575376,8355190.43575376,3822.93208166,42218240.0,5.05,0.893069,4594564.05912817,1567346468.7818813,5155998.58019243,3199041.85556133,2335183.1674044,5.3,4.64,16634331.95,2548340.34,40767618.16,32521000.64,9464405175209.543,1379647.4392142936,49.99904256,589327.0,295869.0,253723.0,166030.0,2584119.70156749,666103.61209909,1234615.1,157525.49,194499.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-17,4.67,8362640.41725376,8362790.41725376,3826.54847319,42174975.8,5.04,0.926587,4825161.68284685,1568519921.5658216,5159318.79449786,3203321.6227559,2335739.58246072,5.3,4.62,16634876.62,2552110.85,40785825.7,32614651.99,10424562221969.932,1379647.4392142936,49.99987712,590085.0,296368.0,254065.0,166244.0,2585776.70502942,666202.66209909,1241648.27,157525.49,199349.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-18,4.23,8371190.41725376,8371340.41725376,3829.8937812,42038005.49,5.02,0.842629,4615357.1358744,1571132695.2107117,5157428.58423384,3213761.83301992,2341833.04872286,5.29,4.58,16636982.11,2621585.55,40794261.62,32729851.43,11836029731330.97,1376302.2678863804,50.0,590969.0,297013.0,254579.0,166578.0,2590334.23502942,666702.66209909,1244598.27,157775.49,204049.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-19,4.38,8379090.41725376,8379240.41725376,3832.54565007,42007532.97,5.01,0.874251,4758729.60028292,1572086932.1754546,5159984.98644562,3219105.43080814,2342722.43302037,5.29,4.56,16636987.48,2627177.41,40799864.36,32794529.82,10809784378903.432,1376302.2678863804,50.0,592302.0,298033.0,255473.0,167267.0,2592838.10502942,666703.16209909,1247298.3,157775.49,208449.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-20,4.44,8386090.41725376,8386240.41725376,3836.66341345,42008127.07,5.0,0.888,4821671.76449163,1573402219.6019204,5165232.07371307,3220858.34354069,2343082.33281417,5.29,4.55,16637077.13,2630090.7,40826787.41,32849263.95,9578289955990.38,1376302.2678863804,50.0,593422.0,298775.0,256100.0,167760.0,2604926.92502942,666703.16209909,1249798.3,157775.49,213099.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-21,4.58,8392540.41725376,8392690.41725376,3840.09143103,41986451.41,5.0,0.916,5027633.72995024,1574640428.2272978,5169109.20109048,3223431.21616328,2343942.1170904,5.29,4.53,16637813.75,2635646.96,40839743.47,32907881.84,8825710030876.852,1376302.2678863804,50.0,594121.0,299310.0,256504.0,168042.0,2606713.54502942,666873.71209909,1254000.87,157775.49,217749.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-22,4.51,8400490.41725376,8400640.41725376,3843.50536003,41972625.53,4.99,0.903808,4881883.75830776,1576403367.7746234,5169939.96157032,3230550.45568344,2346031.18720543,5.29,4.52,16638536.56,2647405.51,40859375.36,32966178.52,10946617092560.438,1376302.2678863804,50.0,594749.0,299825.0,256883.0,168322.0,2610648.89049764,666942.16209909,1258700.87,157775.49,222949.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-23,5.2,8408790.41725376,8408940.41725376,3848.51487711,42029721.34,4.99,1.042084,5613196.21897979,1578096053.9292936,5174300.91347664,3234489.50377712,2347388.09703225,5.28,4.53,16639193.77,2651594.13,40916092.32,33001798.3,11357115233531.451,1376302.2678863804,50.0,595468.0,300354.0,257311.0,168571.0,2613851.48049764,667071.16209909,1262000.87,157775.49,227249.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-24,4.95,8416240.41725376,8416390.41725376,3852.92850734,42087368.52,5.0,0.99,5360155.15050909,1581229645.1603937,5173898.63982952,3242341.77742424,2352612.85938583,5.28,4.54,16640429.73,2669900.53,40983555.97,33032525.15,10194037167446.906,1376302.2678863804,50.0,595992.0,300746.0,257604.0,168525.0,2615675.13049764,667320.75209909,1265200.87,157775.49,231749.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-25,5.0,8424490.41725376,8424640.41725376,3856.0514685,42153036.68,5.0,1.0,5484236.38404786,1582682517.450892,5178704.31284364,3245786.10441012,2353620.30905347,5.28,4.55,16643169.26,2672634.72,41028128.37,33052751.88,11425531590359.957,1376302.2678863804,50.0,595680.0,300446.0,257179.0,167776.0,2620475.30049764,667880.75209909,1268050.87,157775.49,236149.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-26,4.98,8431990.41075376,8432140.41075376,3859.4779518,42189246.85,5.0,0.996,5358106.22630785,1583754568.0249243,5181660.84436306,3250329.5663907,2354787.86918507,5.28,4.55,16643280.44,2681725.03,41053114.72,33069971.27,10262453524275.41,1376302.2678863804,49.99995904,596389.0,301146.0,257724.0,167992.0,2624576.31049764,667881.30209909,1271200.87,157775.49,240849.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-27,5.04,8439690.41075376,8439840.41075376,3865.13971732,42235878.68,5.0,1.008,5589605.00099483,1585118674.8383431,5184762.5746245,3254927.83612926,2355359.80798483,5.28,4.56,16643342.99,2685983.01,41083811.46,33088425.5,10672951665246.424,1376302.2678863804,50.0,597199.0,301932.0,258343.0,168398.0,2627476.56049764,667881.97209909,1273750.87,157775.49,245499.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-28,4.88,8447690.41075376,8447840.41075376,3868.98743304,42289371.71,5.0,0.976,5050846.86238621,1586719292.3590724,5188477.7930766,3259212.61767716,2356500.08196343,5.28,4.56,16647763.29,2687935.5,41115761.75,33109422.45,10946617092560.438,1376302.2678863804,50.0,597559.0,302225.0,258554.0,168600.0,2656117.88389764,668790.22209909,1281499.87,157775.49,250399.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-29,4.99,8456640.41075376,8456790.41075376,3872.38977846,42034723.5,4.97,1.004024,5422482.83905137,1592962238.033127,5171618.92743935,3285021.48331441,2376716.61772799,5.22,4.56,16648084.72,2987868.93,41132619.63,33125816.31,12246527872301.988,1376302.2678863804,50.0,598343.0,302893.0,259201.0,168992.0,2834586.72389764,668860.23209909,1284649.87,157775.49,254899.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-01,5.0,8464190.41075376,8464340.41075376,3879.10814568,42074841.42,4.97,1.006036,5441777.85977804,1595259473.65126,5174638.80244539,3289551.60830837,2377396.6410625,5.22,4.57,16648770.23,2990380.44,41168371.28,33157504.77,10467702594760.918,1376302.2678863804,50.0,598582.0,303098.0,259292.0,169085.0,2980906.66569764,669010.24209909,1287549.87,157775.49,259549.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-02,4.79,8470890.41075376,8471040.41075376,3883.61389134,42054391.84,4.96,0.965726,5002937.46749104,1597626193.348767,5179114.85620958,3291775.55454418,2378575.17112121,5.22,4.55,16649599.2,2995674.27,41191785.82,33228979.17,10046053294448.201,1496978.5950255692,50.0,598613.0,303073.0,259232.0,168771.0,2984192.73689764,669020.29209909,1290299.87,157775.49,264349.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-03,4.65,8476540.38925376,8476690.38925376,3886.07783944,42032867.34,4.95,0.939394,4854966.03503336,1600566876.5835507,5177666.82117791,3298873.56807585,2385215.46544443,5.22,4.54,16649771.3,3011940.91,41214992.57,33284464.57,8557749102678.098,1496978.5950255692,49.99981056,599163.0,303592.0,259631.0,168901.0,2990593.15689763,669021.09209909,1293899.87,157775.49,268499.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-04,4.81,8483390.38015376,8483540.38015376,3890.90450678,42058796.68,4.95,0.971717,5141800.87827522,1602642140.541736,5181597.35621874,3301793.02393502,2386488.11306996,5.21,4.54,16649839.06,3021167.94,41242082.02,33308755.04,10194883713625.21,1496978.5950255692,49.99993344,600435.0,304786.0,260735.0,169703.0,2992000.45689764,669026.24209909,1296949.87,157775.49,273049.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-05,5.04,8490640.38015376,8490790.38015376,3896.09311604,42103531.48,4.95,1.018182,5778654.06588351,1604065108.3627846,5187918.15617511,3302722.22397865,2388322.95976742,5.21,4.55,16649877.54,3029679.66,41269512.04,33318837.48,11087866228687.275,1496978.5950255692,49.99993856,601262.0,305547.0,261479.0,170159.0,2996516.45689764,669026.54209909,1300049.87,157775.49,277349.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-06,4.98,8497490.32815376,8497640.32815376,3900.93906862,42148806.57,4.96,1.004032,5438966.27033348,1605361110.4433382,5192469.23205517,3305021.09609859,2388956.69310942,5.21,4.56,16650044.17,3033226.89,41295264.42,33330241.41,10194883713625.21,1496978.5950255692,49.99962112,602063.0,306281.0,262049.0,170319.0,3000568.48759764,669048.67209909,1302799.87,157775.49,281549.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-07,4.93,8505190.32815376,8505340.32815376,3904.95979482,42193694.93,4.96,0.993952,5152455.34896871,1606666895.069,5197461.33786491,3307728.99028885,2390445.62635661,5.21,4.56,16652319.05,3037776.28,41312867.58,33339302.19,11534357486218.305,1496978.5950255692,50.0,603293.0,307433.0,263049.0,170846.0,3001894.98759764,669323.67209909,1305099.88,157775.49,287649.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-08,5.01,8512990.32815376,8513140.32815376,3909.03390271,42224492.2,4.96,1.010081,5638849.92829585,1608536007.3220892,5198365.77772476,3314624.550429,2393381.58161234,5.2,4.56,16657267.69,3054855.36,41329090.79,33351289.34,11608772695806.81,1496978.5950255692,50.0,604290.0,308339.0,263800.0,171168.0,3002992.45759764,670483.84209909,1307649.88,157775.49,291999.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-09,4.93,8521390.32815376,8521540.32815376,3913.17028297,42267082.05,4.96,0.993952,5139581.7654879,1610194732.587925,5201841.30736598,3319549.02078778,2396394.54873325,5.2,4.57,16659569.45,3062718.57,41344983.07,33361106.81,12501755210868.873,1496978.5950255692,50.0,604681.0,308648.0,264060.0,171254.0,3003560.18759764,670734.49209909,1311099.87,157775.49,296299.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-10,4.94,8529640.32815376,8529790.32815376,3917.55207905,42291462.81,4.95,0.99798,5221608.38005973,1612058085.9257832,5202519.67763363,3327120.65052013,2400200.73748564,5.2,4.57,16662453.62,3080223.33,41354828.72,33372511.26,12501755210868.873,1496978.5950255692,50.0,605357.0,309272.0,264672.0,171414.0,3005332.17759764,671187.53209909,1313349.87,157825.49,300699.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-11,5.0,8536340.32815376,8536490.32815376,3920.45668617,42286390.82,4.95,1.010101,5672855.05756154,1614078160.4034076,5198858.37992059,3337481.94823317,2406971.71260562,5.19,4.57,16662479.53,3119458.94,41361781.78,33378515.11,9971638084859.697,1496978.5950255692,50.0,606110.0,309953.0,265238.0,171672.0,3024784.78759764,671187.58209909,1315549.87,157825.49,305199.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-12,4.99,8544640.32815376,8544790.32815376,3924.22146248,42318556.8,4.95,1.008081,5550169.78940651,1615290943.8776503,5201692.99864199,3342947.32951177,2407467.26402418,5.19,4.57,16662503.53,3121263.2,41370547.8,33394671.78,12501755210868.873,1496978.5950255692,50.0,606707.0,310486.0,265699.0,171887.0,3027058.79259764,671187.64209909,1317649.87,157825.49,310799.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-13,5.3,8552640.32815376,8552790.32815376,3935.53786645,42382143.28,4.95,1.070707,6084320.34353174,1617370526.1784472,5201953.01919267,3350687.30896109,2411974.17999446,5.19,4.58,16663860.03,3124970.5,41402916.83,33401858.13,11906433534160.832,1496978.5950255692,50.0,607677.0,311348.0,266444.0,172188.0,3044113.22259764,671187.79209909,1319649.87,157825.49,315199.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-14,5.27,8559490.32815376,8559640.32815376,3940.71688466,42467497.54,4.96,1.0625,5941018.2757308,1620067561.8908153,5207746.77873095,3351743.54942281,2413914.58615936,5.18,4.6,16666965.55,3134162.67,41468644.34,33412739.79,10343714132802.223,1496978.5950255692,50.0,608215.0,311833.0,266832.0,172314.0,3051877.703253,671737.94209909,1322199.87,157825.49,319899.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-15,5.39,8565540.32815376,8565690.32815376,3944.33238414,42536162.91,4.96,1.086694,6090198.77083952,1621443114.222777,5231122.31259893,3334418.01555483,2414533.5318882,5.17,4.63,16667230.01,3135283.26,41512195.89,33419087.15,9004240360209.129,1496978.5950255692,50.0,609337.0,312868.0,267722.0,172602.0,3060566.593253,671738.99209909,1324199.87,157825.49,324649.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-16,5.26,8573190.32815376,8573340.32815376,3953.15531865,42622213.83,4.97,1.05835,5703245.38775207,1625799787.4422255,5232744.75103913,3340445.57711463,2420068.24840708,5.17,4.65,16685170.45,3147421.0,41559151.09,33426468.81,11470014981065.053,1498294.3628165068,50.0,610261.0,313748.0,268540.0,173174.0,3063902.403253,674738.99209909,1326349.87,157825.49,329099.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-17,5.42,8581690.32815376,8581840.32815376,3956.71589696,42675484.99,4.97,1.090543,6134247.74990205,1627296394.6427174,5237705.11437336,3343985.2137804,2422335.9113113,5.16,4.66,16685876.15,3165370.12,41587684.9,33430037.61,12661704849227.656,1498294.3628165068,50.0,611430.0,314860.0,269568.0,173634.0,3075780.433253,674745.74209909,1328739.87,157825.49,334749.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-18,5.25,8589690.32815376,8589840.32815376,3959.94390713,42691545.82,4.97,1.056338,5601350.34086835,1631500482.7030249,5236562.68270686,3353127.6454469,2429108.19922666,5.15,4.68,16691273.94,3225111.63,41627490.31,33442178.5,12140340531906.516,1498294.3628165068,50.0,612926.0,316284.0,270866.0,174183.0,3078133.793253,675745.74209909,1331689.87,157825.49,339449.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-19,4.86,8596840.32815376,8596990.32815376,3964.16851579,42693783.46,4.96,0.979839,4866877.54563863,1633386945.9251838,5240253.21977481,3356587.10837895,2431114.98524235,5.14,4.68,16692314.84,3239258.65,41640955.01,33477181.05,10874170046983.75,1498294.3628165068,50.0,613365.0,316648.0,271129.0,174314.0,3079278.91102516,675953.95209909,1334638.87,157825.49,344049.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-20,4.79,8604840.32815376,8604990.32815376,3968.98833236,42689350.8,4.96,0.965726,4747904.41808871,1635454555.6573935,5244387.81177359,3360452.51638017,2433431.69272364,5.14,4.67,16693916.95,3248494.26,41651710.95,33523815.88,11916898681626.03,1498294.3628165068,50.0,614551.0,317763.0,272077.0,174799.0,3085773.50102516,676203.95209909,1337639.87,157825.49,345349.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-21,4.96,8612740.32815376,8612890.32815376,3972.36664802,42636465.2,4.95,1.00202,5319196.61351883,1638515420.161377,5253875.94559319,3358864.38256057,2440199.61196054,5.12,4.67,16695088.78,3315128.18,41661404.88,33559424.75,11767937448105.705,1498294.3628165068,50.0,615663.0,318810.0,272970.0,175331.0,3089268.69102516,676429.12209909,1341339.87,157825.49,350199.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
